path,label
25954813/HMU-GC-HE-30K/all_image/STR/STR_2784.png,STR
25954813/HMU-GC-HE-30K/all_image/STR/STR_3856.png,STR
25954813/HMU-GC-HE-30K/all_image/ADI/ADI_238.png,ADI
25954813/HMU-GC-HE-30K/all_image/DEB/DEB_1346.png,DEB
25954813/HMU-GC-HE-30K/all_image/NOR/NOR_1330.png,NOR
25954813/HMU-GC-HE-30K/all_image/MUC/MUC_1436.png,MUC
25954813/HMU-GC-HE-30K/all_image/DEB/DEB_2752.png,DEB
25954813/HMU-GC-HE-30K/all_image/TUM/TUM_2537.png,TUM
25954813/HMU-GC-HE-30K/all_image/NOR/NOR_1238.png,NOR
25954813/HMU-GC-HE-30K/all_image/DEB/DEB_2178.png,DEB
25954813/HMU-GC-HE-30K/all_image/TUM/TUM_3475.png,TUM
25954813/HMU-GC-HE-30K/all_image/LYM/LYM_3884.png,LYM
25954813/HMU-GC-HE-30K/all_image/DEB/DEB_980.png,DEB
25954813/HMU-GC-HE-30K/all_image/STR/STR_2118.png,STR
25954813/HMU-GC-HE-30K/all_image/TUM/TUM_2996.png,TUM
25954813/HMU-GC-HE-30K/all_image/LYM/LYM_431.png,LYM
25954813/HMU-GC-HE-30K/all_image/LYM/LYM_778.png,LYM
25954813/HMU-GC-HE-30K/all_image/LYM/LYM_1497.png,LYM
25954813/HMU-GC-HE-30K/all_image/MUC/MUC_258.png,MUC
25954813/HMU-GC-HE-30K/all_image/NOR/NOR_3324.png,NOR
25954813/HMU-GC-HE-30K/all_image/NOR/NOR_710.png,NOR
25954813/HMU-GC-HE-30K/all_image/ADI/ADI_314.png,ADI
25954813/HMU-GC-HE-30K/all_image/MUC/MUC_2422.png,MUC
25954813/HMU-GC-HE-30K/all_image/MUC/MUC_1087.png,MUC
25954813/HMU-GC-HE-30K/all_image/MUC/MUC_1922.png,MUC
25954813/HMU-GC-HE-30K/all_image/ADI/ADI_2297.png,ADI
25954813/HMU-GC-HE-30K/all_image/STR/STR_405.png,STR
25954813/HMU-GC-HE-30K/all_image/STR/STR_2939.png,STR
25954813/HMU-GC-HE-30K/all_image/DEB/DEB_3587.png,DEB
25954813/HMU-GC-HE-30K/all_image/TUM/TUM_587.png,TUM
25954813/HMU-GC-HE-30K/all_image/MUS/MUS_843.png,MUS
25954813/HMU-GC-HE-30K/all_image/DEB/DEB_1914.png,DEB
25954813/HMU-GC-HE-30K/all_image/NOR/NOR_2905.png,NOR
25954813/HMU-GC-HE-30K/all_image/DEB/DEB_2111.png,DEB
25954813/HMU-GC-HE-30K/all_image/TUM/TUM_1910.png,TUM
25954813/HMU-GC-HE-30K/all_image/TUM/TUM_2966.png,TUM
25954813/HMU-GC-HE-30K/all_image/NOR/NOR_1415.png,NOR
25954813/HMU-GC-HE-30K/all_image/MUS/MUS_3828.png,MUS
25954813/HMU-GC-HE-30K/all_image/DEB/DEB_2631.png,DEB
25954813/HMU-GC-HE-30K/all_image/NOR/NOR_895.png,NOR
25954813/HMU-GC-HE-30K/all_image/ADI/ADI_2167.png,ADI
25954813/HMU-GC-HE-30K/all_image/TUM/TUM_172.png,TUM
25954813/HMU-GC-HE-30K/all_image/MUC/MUC_449.png,MUC
25954813/HMU-GC-HE-30K/all_image/MUC/MUC_2864.png,MUC
25954813/HMU-GC-HE-30K/all_image/DEB/DEB_1959.png,DEB
25954813/HMU-GC-HE-30K/all_image/TUM/TUM_955.png,TUM
25954813/HMU-GC-HE-30K/all_image/NOR/NOR_2211.png,NOR
25954813/HMU-GC-HE-30K/all_image/MUC/MUC_2096.png,MUC
25954813/HMU-GC-HE-30K/all_image/ADI/ADI_2824.png,ADI
25954813/HMU-GC-HE-30K/all_image/ADI/ADI_3075.png,ADI
25954813/HMU-GC-HE-30K/all_image/TUM/TUM_1898.png,TUM
25954813/HMU-GC-HE-30K/all_image/LYM/LYM_1662.png,LYM
25954813/HMU-GC-HE-30K/all_image/LYM/LYM_344.png,LYM
25954813/HMU-GC-HE-30K/all_image/DEB/DEB_1399.png,DEB
25954813/HMU-GC-HE-30K/all_image/ADI/ADI_160.png,ADI
25954813/HMU-GC-HE-30K/all_image/MUS/MUS_3253.png,MUS
25954813/HMU-GC-HE-30K/all_image/NOR/NOR_1922.png,NOR
25954813/HMU-GC-HE-30K/all_image/ADI/ADI_2979.png,ADI
25954813/HMU-GC-HE-30K/all_image/MUS/MUS_3608.png,MUS
25954813/HMU-GC-HE-30K/all_image/MUS/MUS_2222.png,MUS
25954813/HMU-GC-HE-30K/all_image/MUS/MUS_1701.png,MUS
25954813/HMU-GC-HE-30K/all_image/MUS/MUS_1432.png,MUS
25954813/HMU-GC-HE-30K/all_image/LYM/LYM_692.png,LYM
25954813/HMU-GC-HE-30K/all_image/MUS/MUS_3425.png,MUS
25954813/HMU-GC-HE-30K/all_image/STR/STR_2474.png,STR
25954813/HMU-GC-HE-30K/all_image/MUC/MUC_623.png,MUC
25954813/HMU-GC-HE-30K/all_image/MUC/MUC_440.png,MUC
25954813/HMU-GC-HE-30K/all_image/TUM/TUM_340.png,TUM
25954813/HMU-GC-HE-30K/all_image/TUM/TUM_1259.png,TUM
25954813/HMU-GC-HE-30K/all_image/STR/STR_2448.png,STR
25954813/HMU-GC-HE-30K/all_image/DEB/DEB_2544.png,DEB
25954813/HMU-GC-HE-30K/all_image/MUC/MUC_364.png,MUC
25954813/HMU-GC-HE-30K/all_image/DEB/DEB_378.png,DEB
25954813/HMU-GC-HE-30K/all_image/LYM/LYM_1908.png,LYM
25954813/HMU-GC-HE-30K/all_image/LYM/LYM_1621.png,LYM
25954813/HMU-GC-HE-30K/all_image/MUS/MUS_1708.png,MUS
25954813/HMU-GC-HE-30K/all_image/MUS/MUS_771.png,MUS
25954813/HMU-GC-HE-30K/all_image/STR/STR_1505.png,STR
25954813/HMU-GC-HE-30K/all_image/MUS/MUS_2308.png,MUS
25954813/HMU-GC-HE-30K/all_image/MUS/MUS_59.png,MUS
25954813/HMU-GC-HE-30K/all_image/STR/STR_1733.png,STR
25954813/HMU-GC-HE-30K/all_image/ADI/ADI_2298.png,ADI
25954813/HMU-GC-HE-30K/all_image/TUM/TUM_1349.png,TUM
25954813/HMU-GC-HE-30K/all_image/MUS/MUS_1872.png,MUS
25954813/HMU-GC-HE-30K/all_image/LYM/LYM_743.png,LYM
25954813/HMU-GC-HE-30K/all_image/STR/STR_916.png,STR
25954813/HMU-GC-HE-30K/all_image/LYM/LYM_2861.png,LYM
25954813/HMU-GC-HE-30K/all_image/MUS/MUS_3415.png,MUS
25954813/HMU-GC-HE-30K/all_image/NOR/NOR_1840.png,NOR
25954813/HMU-GC-HE-30K/all_image/NOR/NOR_1090.png,NOR
25954813/HMU-GC-HE-30K/all_image/ADI/ADI_2427.png,ADI
25954813/HMU-GC-HE-30K/all_image/NOR/NOR_3097.png,NOR
25954813/HMU-GC-HE-30K/all_image/MUC/MUC_988.png,MUC
25954813/HMU-GC-HE-30K/all_image/DEB/DEB_3262.png,DEB
25954813/HMU-GC-HE-30K/all_image/NOR/NOR_1269.png,NOR
25954813/HMU-GC-HE-30K/all_image/NOR/NOR_632.png,NOR
25954813/HMU-GC-HE-30K/all_image/DEB/DEB_986.png,DEB
25954813/HMU-GC-HE-30K/all_image/ADI/ADI_2996.png,ADI
25954813/HMU-GC-HE-30K/all_image/NOR/NOR_2154.png,NOR
25954813/HMU-GC-HE-30K/all_image/NOR/NOR_2740.png,NOR
25954813/HMU-GC-HE-30K/all_image/MUS/MUS_3567.png,MUS
25954813/HMU-GC-HE-30K/all_image/ADI/ADI_170.png,ADI
25954813/HMU-GC-HE-30K/all_image/NOR/NOR_3628.png,NOR
25954813/HMU-GC-HE-30K/all_image/TUM/TUM_2656.png,TUM
25954813/HMU-GC-HE-30K/all_image/MUS/MUS_3431.png,MUS
25954813/HMU-GC-HE-30K/all_image/LYM/LYM_129.png,LYM
25954813/HMU-GC-HE-30K/all_image/TUM/TUM_3456.png,TUM
25954813/HMU-GC-HE-30K/all_image/STR/STR_1393.png,STR
25954813/HMU-GC-HE-30K/all_image/NOR/NOR_3130.png,NOR
25954813/HMU-GC-HE-30K/all_image/MUC/MUC_2328.png,MUC
25954813/HMU-GC-HE-30K/all_image/DEB/DEB_1431.png,DEB
25954813/HMU-GC-HE-30K/all_image/DEB/DEB_1259.png,DEB
25954813/HMU-GC-HE-30K/all_image/TUM/TUM_2332.png,TUM
25954813/HMU-GC-HE-30K/all_image/LYM/LYM_821.png,LYM
25954813/HMU-GC-HE-30K/all_image/MUC/MUC_2832.png,MUC
25954813/HMU-GC-HE-30K/all_image/DEB/DEB_3861.png,DEB
25954813/HMU-GC-HE-30K/all_image/ADI/ADI_3368.png,ADI
25954813/HMU-GC-HE-30K/all_image/MUC/MUC_931.png,MUC
25954813/HMU-GC-HE-30K/all_image/MUS/MUS_3773.png,MUS
25954813/HMU-GC-HE-30K/all_image/MUC/MUC_1472.png,MUC
25954813/HMU-GC-HE-30K/all_image/MUC/MUC_3713.png,MUC
25954813/HMU-GC-HE-30K/all_image/NOR/NOR_124.png,NOR
25954813/HMU-GC-HE-30K/all_image/MUS/MUS_1836.png,MUS
25954813/HMU-GC-HE-30K/all_image/MUC/MUC_1838.png,MUC
25954813/HMU-GC-HE-30K/all_image/MUC/MUC_2380.png,MUC
25954813/HMU-GC-HE-30K/all_image/MUS/MUS_3673.png,MUS
25954813/HMU-GC-HE-30K/all_image/MUS/MUS_3204.png,MUS
25954813/HMU-GC-HE-30K/all_image/MUC/MUC_1978.png,MUC
25954813/HMU-GC-HE-30K/all_image/TUM/TUM_2508.png,TUM
25954813/HMU-GC-HE-30K/all_image/ADI/ADI_456.png,ADI
25954813/HMU-GC-HE-30K/all_image/LYM/LYM_1217.png,LYM
25954813/HMU-GC-HE-30K/all_image/MUS/MUS_3722.png,MUS
25954813/HMU-GC-HE-30K/all_image/TUM/TUM_121.png,TUM
25954813/HMU-GC-HE-30K/all_image/MUS/MUS_656.png,MUS
25954813/HMU-GC-HE-30K/all_image/NOR/NOR_33.png,NOR
25954813/HMU-GC-HE-30K/all_image/NOR/NOR_2385.png,NOR
25954813/HMU-GC-HE-30K/all_image/DEB/DEB_2425.png,DEB
25954813/HMU-GC-HE-30K/all_image/MUC/MUC_52.png,MUC
25954813/HMU-GC-HE-30K/all_image/TUM/TUM_2033.png,TUM
25954813/HMU-GC-HE-30K/all_image/STR/STR_90.png,STR
25954813/HMU-GC-HE-30K/all_image/MUC/MUC_3445.png,MUC
25954813/HMU-GC-HE-30K/all_image/STR/STR_678.png,STR
25954813/HMU-GC-HE-30K/all_image/ADI/ADI_2470.png,ADI
25954813/HMU-GC-HE-30K/all_image/DEB/DEB_3733.png,DEB
25954813/HMU-GC-HE-30K/all_image/TUM/TUM_1457.png,TUM
25954813/HMU-GC-HE-30K/all_image/NOR/NOR_3546.png,NOR
25954813/HMU-GC-HE-30K/all_image/MUS/MUS_2966.png,MUS
25954813/HMU-GC-HE-30K/all_image/LYM/LYM_3381.png,LYM
25954813/HMU-GC-HE-30K/all_image/STR/STR_3263.png,STR
25954813/HMU-GC-HE-30K/all_image/TUM/TUM_1400.png,TUM
25954813/HMU-GC-HE-30K/all_image/STR/STR_458.png,STR
25954813/HMU-GC-HE-30K/all_image/MUS/MUS_2039.png,MUS
25954813/HMU-GC-HE-30K/all_image/NOR/NOR_734.png,NOR
25954813/HMU-GC-HE-30K/all_image/MUS/MUS_1072.png,MUS
25954813/HMU-GC-HE-30K/all_image/ADI/ADI_94.png,ADI
25954813/HMU-GC-HE-30K/all_image/MUC/MUC_1493.png,MUC
25954813/HMU-GC-HE-30K/all_image/MUC/MUC_490.png,MUC
25954813/HMU-GC-HE-30K/all_image/NOR/NOR_1081.png,NOR
25954813/HMU-GC-HE-30K/all_image/DEB/DEB_2400.png,DEB
25954813/HMU-GC-HE-30K/all_image/ADI/ADI_3511.png,ADI
25954813/HMU-GC-HE-30K/all_image/STR/STR_1996.png,STR
25954813/HMU-GC-HE-30K/all_image/NOR/NOR_1018.png,NOR
25954813/HMU-GC-HE-30K/all_image/TUM/TUM_3479.png,TUM
25954813/HMU-GC-HE-30K/all_image/MUC/MUC_3862.png,MUC
25954813/HMU-GC-HE-30K/all_image/TUM/TUM_537.png,TUM
25954813/HMU-GC-HE-30K/all_image/MUC/MUC_2306.png,MUC
25954813/HMU-GC-HE-30K/all_image/NOR/NOR_1032.png,NOR
25954813/HMU-GC-HE-30K/all_image/ADI/ADI_2582.png,ADI
25954813/HMU-GC-HE-30K/all_image/DEB/DEB_2520.png,DEB
25954813/HMU-GC-HE-30K/all_image/TUM/TUM_2497.png,TUM
25954813/HMU-GC-HE-30K/all_image/NOR/NOR_3291.png,NOR
25954813/HMU-GC-HE-30K/all_image/MUC/MUC_3144.png,MUC
25954813/HMU-GC-HE-30K/all_image/NOR/NOR_2050.png,NOR
25954813/HMU-GC-HE-30K/all_image/NOR/NOR_3326.png,NOR
25954813/HMU-GC-HE-30K/all_image/DEB/DEB_1735.png,DEB
25954813/HMU-GC-HE-30K/all_image/LYM/LYM_3774.png,LYM
25954813/HMU-GC-HE-30K/all_image/ADI/ADI_2993.png,ADI
25954813/HMU-GC-HE-30K/all_image/DEB/DEB_2834.png,DEB
25954813/HMU-GC-HE-30K/all_image/MUC/MUC_3549.png,MUC
25954813/HMU-GC-HE-30K/all_image/LYM/LYM_2288.png,LYM
25954813/HMU-GC-HE-30K/all_image/MUC/MUC_3004.png,MUC
25954813/HMU-GC-HE-30K/all_image/STR/STR_1557.png,STR
25954813/HMU-GC-HE-30K/all_image/LYM/LYM_2404.png,LYM
25954813/HMU-GC-HE-30K/all_image/LYM/LYM_1847.png,LYM
25954813/HMU-GC-HE-30K/all_image/LYM/LYM_2798.png,LYM
25954813/HMU-GC-HE-30K/all_image/STR/STR_1280.png,STR
25954813/HMU-GC-HE-30K/all_image/NOR/NOR_3654.png,NOR
25954813/HMU-GC-HE-30K/all_image/TUM/TUM_545.png,TUM
25954813/HMU-GC-HE-30K/all_image/MUC/MUC_2886.png,MUC
25954813/HMU-GC-HE-30K/all_image/NOR/NOR_1733.png,NOR
25954813/HMU-GC-HE-30K/all_image/TUM/TUM_298.png,TUM
25954813/HMU-GC-HE-30K/all_image/MUS/MUS_1605.png,MUS
25954813/HMU-GC-HE-30K/all_image/MUS/MUS_527.png,MUS
25954813/HMU-GC-HE-30K/all_image/ADI/ADI_445.png,ADI
25954813/HMU-GC-HE-30K/all_image/NOR/NOR_2472.png,NOR
25954813/HMU-GC-HE-30K/all_image/DEB/DEB_3042.png,DEB
25954813/HMU-GC-HE-30K/all_image/STR/STR_2726.png,STR
25954813/HMU-GC-HE-30K/all_image/TUM/TUM_2709.png,TUM
25954813/HMU-GC-HE-30K/all_image/ADI/ADI_2889.png,ADI
25954813/HMU-GC-HE-30K/all_image/STR/STR_3634.png,STR
25954813/HMU-GC-HE-30K/all_image/DEB/DEB_307.png,DEB
25954813/HMU-GC-HE-30K/all_image/NOR/NOR_1598.png,NOR
25954813/HMU-GC-HE-30K/all_image/LYM/LYM_1609.png,LYM
25954813/HMU-GC-HE-30K/all_image/STR/STR_3536.png,STR
25954813/HMU-GC-HE-30K/all_image/MUC/MUC_1526.png,MUC
25954813/HMU-GC-HE-30K/all_image/LYM/LYM_1937.png,LYM
25954813/HMU-GC-HE-30K/all_image/ADI/ADI_1961.png,ADI
25954813/HMU-GC-HE-30K/all_image/LYM/LYM_1702.png,LYM
25954813/HMU-GC-HE-30K/all_image/MUS/MUS_2197.png,MUS
25954813/HMU-GC-HE-30K/all_image/ADI/ADI_213.png,ADI
25954813/HMU-GC-HE-30K/all_image/TUM/TUM_1658.png,TUM
25954813/HMU-GC-HE-30K/all_image/STR/STR_1332.png,STR
25954813/HMU-GC-HE-30K/all_image/MUC/MUC_37.png,MUC
25954813/HMU-GC-HE-30K/all_image/DEB/DEB_179.png,DEB
25954813/HMU-GC-HE-30K/all_image/MUC/MUC_2488.png,MUC
25954813/HMU-GC-HE-30K/all_image/STR/STR_2599.png,STR
25954813/HMU-GC-HE-30K/all_image/DEB/DEB_1190.png,DEB
25954813/HMU-GC-HE-30K/all_image/LYM/LYM_1775.png,LYM
25954813/HMU-GC-HE-30K/all_image/LYM/LYM_1464.png,LYM
25954813/HMU-GC-HE-30K/all_image/STR/STR_3090.png,STR
25954813/HMU-GC-HE-30K/all_image/MUS/MUS_1983.png,MUS
25954813/HMU-GC-HE-30K/all_image/STR/STR_164.png,STR
25954813/HMU-GC-HE-30K/all_image/TUM/TUM_1578.png,TUM
25954813/HMU-GC-HE-30K/all_image/DEB/DEB_2940.png,DEB
25954813/HMU-GC-HE-30K/all_image/STR/STR_450.png,STR
25954813/HMU-GC-HE-30K/all_image/DEB/DEB_349.png,DEB
25954813/HMU-GC-HE-30K/all_image/MUC/MUC_2421.png,MUC
25954813/HMU-GC-HE-30K/all_image/MUC/MUC_3833.png,MUC
25954813/HMU-GC-HE-30K/all_image/DEB/DEB_3730.png,DEB
25954813/HMU-GC-HE-30K/all_image/STR/STR_2888.png,STR
25954813/HMU-GC-HE-30K/all_image/DEB/DEB_1659.png,DEB
25954813/HMU-GC-HE-30K/all_image/MUS/MUS_96.png,MUS
25954813/HMU-GC-HE-30K/all_image/ADI/ADI_768.png,ADI
25954813/HMU-GC-HE-30K/all_image/MUC/MUC_2616.png,MUC
25954813/HMU-GC-HE-30K/all_image/STR/STR_3382.png,STR
25954813/HMU-GC-HE-30K/all_image/MUS/MUS_2626.png,MUS
25954813/HMU-GC-HE-30K/all_image/ADI/ADI_2851.png,ADI
25954813/HMU-GC-HE-30K/all_image/MUC/MUC_2637.png,MUC
25954813/HMU-GC-HE-30K/all_image/NOR/NOR_1273.png,NOR
25954813/HMU-GC-HE-30K/all_image/MUC/MUC_1957.png,MUC
25954813/HMU-GC-HE-30K/all_image/NOR/NOR_2516.png,NOR
25954813/HMU-GC-HE-30K/all_image/ADI/ADI_1978.png,ADI
25954813/HMU-GC-HE-30K/all_image/NOR/NOR_2845.png,NOR
25954813/HMU-GC-HE-30K/all_image/LYM/LYM_2373.png,LYM
25954813/HMU-GC-HE-30K/all_image/MUS/MUS_1040.png,MUS
25954813/HMU-GC-HE-30K/all_image/ADI/ADI_2033.png,ADI
25954813/HMU-GC-HE-30K/all_image/TUM/TUM_1057.png,TUM
25954813/HMU-GC-HE-30K/all_image/ADI/ADI_2277.png,ADI
25954813/HMU-GC-HE-30K/all_image/MUS/MUS_3226.png,MUS
25954813/HMU-GC-HE-30K/all_image/TUM/TUM_1286.png,TUM
25954813/HMU-GC-HE-30K/all_image/MUS/MUS_2411.png,MUS
25954813/HMU-GC-HE-30K/all_image/ADI/ADI_1850.png,ADI
25954813/HMU-GC-HE-30K/all_image/STR/STR_3586.png,STR
25954813/HMU-GC-HE-30K/all_image/LYM/LYM_1755.png,LYM
25954813/HMU-GC-HE-30K/all_image/ADI/ADI_3614.png,ADI
25954813/HMU-GC-HE-30K/all_image/MUC/MUC_532.png,MUC
25954813/HMU-GC-HE-30K/all_image/MUC/MUC_874.png,MUC
25954813/HMU-GC-HE-30K/all_image/STR/STR_124.png,STR
25954813/HMU-GC-HE-30K/all_image/ADI/ADI_530.png,ADI
25954813/HMU-GC-HE-30K/all_image/MUS/MUS_2023.png,MUS
25954813/HMU-GC-HE-30K/all_image/NOR/NOR_357.png,NOR
25954813/HMU-GC-HE-30K/all_image/NOR/NOR_3091.png,NOR
25954813/HMU-GC-HE-30K/all_image/MUS/MUS_3472.png,MUS
25954813/HMU-GC-HE-30K/all_image/TUM/TUM_621.png,TUM
25954813/HMU-GC-HE-30K/all_image/STR/STR_123.png,STR
25954813/HMU-GC-HE-30K/all_image/DEB/DEB_3476.png,DEB
25954813/HMU-GC-HE-30K/all_image/ADI/ADI_2900.png,ADI
25954813/HMU-GC-HE-30K/all_image/TUM/TUM_1024.png,TUM
25954813/HMU-GC-HE-30K/all_image/STR/STR_1222.png,STR
25954813/HMU-GC-HE-30K/all_image/MUC/MUC_3393.png,MUC
25954813/HMU-GC-HE-30K/all_image/MUC/MUC_1036.png,MUC
25954813/HMU-GC-HE-30K/all_image/DEB/DEB_3232.png,DEB
25954813/HMU-GC-HE-30K/all_image/DEB/DEB_235.png,DEB
25954813/HMU-GC-HE-30K/all_image/DEB/DEB_2282.png,DEB
25954813/HMU-GC-HE-30K/all_image/TUM/TUM_3750.png,TUM
25954813/HMU-GC-HE-30K/all_image/ADI/ADI_3051.png,ADI
25954813/HMU-GC-HE-30K/all_image/ADI/ADI_2370.png,ADI
25954813/HMU-GC-HE-30K/all_image/ADI/ADI_840.png,ADI
25954813/HMU-GC-HE-30K/all_image/LYM/LYM_1602.png,LYM
25954813/HMU-GC-HE-30K/all_image/LYM/LYM_3191.png,LYM
25954813/HMU-GC-HE-30K/all_image/LYM/LYM_1939.png,LYM
25954813/HMU-GC-HE-30K/all_image/MUC/MUC_393.png,MUC
25954813/HMU-GC-HE-30K/all_image/ADI/ADI_1040.png,ADI
25954813/HMU-GC-HE-30K/all_image/LYM/LYM_2681.png,LYM
25954813/HMU-GC-HE-30K/all_image/ADI/ADI_1607.png,ADI
25954813/HMU-GC-HE-30K/all_image/DEB/DEB_544.png,DEB
25954813/HMU-GC-HE-30K/all_image/ADI/ADI_2559.png,ADI
25954813/HMU-GC-HE-30K/all_image/NOR/NOR_974.png,NOR
25954813/HMU-GC-HE-30K/all_image/DEB/DEB_3708.png,DEB
25954813/HMU-GC-HE-30K/all_image/DEB/DEB_941.png,DEB
25954813/HMU-GC-HE-30K/all_image/DEB/DEB_1683.png,DEB
25954813/HMU-GC-HE-30K/all_image/TUM/TUM_743.png,TUM
25954813/HMU-GC-HE-30K/all_image/MUC/MUC_570.png,MUC
25954813/HMU-GC-HE-30K/all_image/NOR/NOR_1825.png,NOR
25954813/HMU-GC-HE-30K/all_image/NOR/NOR_729.png,NOR
25954813/HMU-GC-HE-30K/all_image/ADI/ADI_902.png,ADI
25954813/HMU-GC-HE-30K/all_image/DEB/DEB_738.png,DEB
25954813/HMU-GC-HE-30K/all_image/DEB/DEB_3679.png,DEB
25954813/HMU-GC-HE-30K/all_image/LYM/LYM_2148.png,LYM
25954813/HMU-GC-HE-30K/all_image/TUM/TUM_3772.png,TUM
25954813/HMU-GC-HE-30K/all_image/MUS/MUS_2818.png,MUS
25954813/HMU-GC-HE-30K/all_image/STR/STR_101.png,STR
25954813/HMU-GC-HE-30K/all_image/MUS/MUS_1550.png,MUS
25954813/HMU-GC-HE-30K/all_image/LYM/LYM_846.png,LYM
25954813/HMU-GC-HE-30K/all_image/TUM/TUM_2400.png,TUM
25954813/HMU-GC-HE-30K/all_image/LYM/LYM_1575.png,LYM
25954813/HMU-GC-HE-30K/all_image/ADI/ADI_1217.png,ADI
25954813/HMU-GC-HE-30K/all_image/MUC/MUC_252.png,MUC
25954813/HMU-GC-HE-30K/all_image/NOR/NOR_1663.png,NOR
25954813/HMU-GC-HE-30K/all_image/NOR/NOR_3816.png,NOR
25954813/HMU-GC-HE-30K/all_image/ADI/ADI_697.png,ADI
25954813/HMU-GC-HE-30K/all_image/MUC/MUC_572.png,MUC
25954813/HMU-GC-HE-30K/all_image/STR/STR_2720.png,STR
25954813/HMU-GC-HE-30K/all_image/DEB/DEB_1577.png,DEB
25954813/HMU-GC-HE-30K/all_image/NOR/NOR_2889.png,NOR
25954813/HMU-GC-HE-30K/all_image/NOR/NOR_103.png,NOR
25954813/HMU-GC-HE-30K/all_image/ADI/ADI_2168.png,ADI
25954813/HMU-GC-HE-30K/all_image/ADI/ADI_3558.png,ADI
25954813/HMU-GC-HE-30K/all_image/MUS/MUS_2560.png,MUS
25954813/HMU-GC-HE-30K/all_image/STR/STR_1328.png,STR
25954813/HMU-GC-HE-30K/all_image/MUS/MUS_3122.png,MUS
25954813/HMU-GC-HE-30K/all_image/ADI/ADI_2310.png,ADI
25954813/HMU-GC-HE-30K/all_image/NOR/NOR_2559.png,NOR
25954813/HMU-GC-HE-30K/all_image/STR/STR_3357.png,STR
25954813/HMU-GC-HE-30K/all_image/STR/STR_587.png,STR
25954813/HMU-GC-HE-30K/all_image/MUS/MUS_2041.png,MUS
25954813/HMU-GC-HE-30K/all_image/STR/STR_2331.png,STR
25954813/HMU-GC-HE-30K/all_image/TUM/TUM_1756.png,TUM
25954813/HMU-GC-HE-30K/all_image/LYM/LYM_3323.png,LYM
25954813/HMU-GC-HE-30K/all_image/TUM/TUM_1188.png,TUM
25954813/HMU-GC-HE-30K/all_image/MUS/MUS_2478.png,MUS
25954813/HMU-GC-HE-30K/all_image/TUM/TUM_2640.png,TUM
25954813/HMU-GC-HE-30K/all_image/DEB/DEB_291.png,DEB
25954813/HMU-GC-HE-30K/all_image/STR/STR_1401.png,STR
25954813/HMU-GC-HE-30K/all_image/LYM/LYM_3241.png,LYM
25954813/HMU-GC-HE-30K/all_image/STR/STR_478.png,STR
25954813/HMU-GC-HE-30K/all_image/STR/STR_581.png,STR
25954813/HMU-GC-HE-30K/all_image/STR/STR_2976.png,STR
25954813/HMU-GC-HE-30K/all_image/MUC/MUC_861.png,MUC
25954813/HMU-GC-HE-30K/all_image/MUS/MUS_3706.png,MUS
25954813/HMU-GC-HE-30K/all_image/TUM/TUM_1964.png,TUM
25954813/HMU-GC-HE-30K/all_image/NOR/NOR_241.png,NOR
25954813/HMU-GC-HE-30K/all_image/ADI/ADI_1453.png,ADI
25954813/HMU-GC-HE-30K/all_image/DEB/DEB_3806.png,DEB
25954813/HMU-GC-HE-30K/all_image/LYM/LYM_1634.png,LYM
25954813/HMU-GC-HE-30K/all_image/STR/STR_435.png,STR
25954813/HMU-GC-HE-30K/all_image/MUC/MUC_2872.png,MUC
25954813/HMU-GC-HE-30K/all_image/NOR/NOR_2848.png,NOR
25954813/HMU-GC-HE-30K/all_image/TUM/TUM_3553.png,TUM
25954813/HMU-GC-HE-30K/all_image/MUS/MUS_862.png,MUS
25954813/HMU-GC-HE-30K/all_image/MUC/MUC_403.png,MUC
25954813/HMU-GC-HE-30K/all_image/TUM/TUM_3446.png,TUM
25954813/HMU-GC-HE-30K/all_image/MUC/MUC_2772.png,MUC
25954813/HMU-GC-HE-30K/all_image/TUM/TUM_3566.png,TUM
25954813/HMU-GC-HE-30K/all_image/MUC/MUC_3129.png,MUC
25954813/HMU-GC-HE-30K/all_image/MUC/MUC_3624.png,MUC
25954813/HMU-GC-HE-30K/all_image/MUC/MUC_774.png,MUC
25954813/HMU-GC-HE-30K/all_image/STR/STR_3028.png,STR
25954813/HMU-GC-HE-30K/all_image/TUM/TUM_2346.png,TUM
25954813/HMU-GC-HE-30K/all_image/STR/STR_1105.png,STR
25954813/HMU-GC-HE-30K/all_image/LYM/LYM_2344.png,LYM
25954813/HMU-GC-HE-30K/all_image/DEB/DEB_2431.png,DEB
25954813/HMU-GC-HE-30K/all_image/MUS/MUS_3049.png,MUS
25954813/HMU-GC-HE-30K/all_image/NOR/NOR_1138.png,NOR
25954813/HMU-GC-HE-30K/all_image/LYM/LYM_2587.png,LYM
25954813/HMU-GC-HE-30K/all_image/MUC/MUC_2134.png,MUC
25954813/HMU-GC-HE-30K/all_image/LYM/LYM_1482.png,LYM
25954813/HMU-GC-HE-30K/all_image/TUM/TUM_1798.png,TUM
25954813/HMU-GC-HE-30K/all_image/DEB/DEB_468.png,DEB
25954813/HMU-GC-HE-30K/all_image/STR/STR_943.png,STR
25954813/HMU-GC-HE-30K/all_image/MUS/MUS_211.png,MUS
25954813/HMU-GC-HE-30K/all_image/LYM/LYM_159.png,LYM
25954813/HMU-GC-HE-30K/all_image/TUM/TUM_3637.png,TUM
25954813/HMU-GC-HE-30K/all_image/STR/STR_961.png,STR
